date,city,temperature,humidity,CO(GT),C6H6(GT)
2004-04-04,San Antonio,23.38,26,-200.0,10.5
2004-04-04,San Antonio,23.38,26,-200.0,6.7
2004-04-04,San Diego,19.71,41,-200.0,8.6
2004-04-04,San Diego,19.71,41,-200.0,8.1
2004-04-04,San Diego,19.71,41,-200.0,9.0
2004-04-04,San Diego,19.71,41,-200.0,8.0
2004-04-04,San Diego,19.71,41,-200.0,4.2
2004-04-04,San Diego,19.71,41,-200.0,4.4
2004-04-04,San Diego,19.71,41,-200.0,3.0
2004-04-04,San Diego,19.71,41,-200.0,3.5
2004-04-04,San Diego,19.71,41,-200.0,5.6
2004-04-04,San Diego,19.71,41,-200.0,3.5
2004-04-04,San Diego,19.71,41,-200.0,7.1
2004-04-04,San Diego,19.71,41,-200.0,10.0
2004-04-04,San Diego,19.71,41,-200.0,5.4
2004-04-04,San Diego,19.71,41,-200.0,7.8
2004-04-04,San Diego,19.71,41,-200.0,6.4
2004-04-04,San Diego,19.71,41,-200.0,6.9
2004-04-04,San Diego,19.71,41,-200.0,5.2
2004-04-04,San Diego,19.71,41,-200.0,10.5
2004-04-04,San Diego,19.71,41,-200.0,13.0
2004-04-04,San Diego,19.71,41,-200.0,5.6
2004-04-04,San Diego,19.71,41,-200.0,10.1
2004-04-04,San Diego,19.71,41,-200.0,10.0
2004-04-04,San Diego,19.71,41,-200.0,10.5
2004-04-04,San Diego,19.71,41,-200.0,6.7
2004-04-04,San Jose,16.78,51,-200.0,8.6
2004-04-04,San Jose,16.78,51,-200.0,8.1
2004-04-04,San Jose,16.78,51,-200.0,9.0
2004-04-04,San Jose,16.78,51,-200.0,8.0
2004-04-04,San Jose,16.78,51,-200.0,4.2
2004-04-04,San Jose,16.78,51,-200.0,4.4
2004-04-04,San Jose,16.78,51,-200.0,3.0
2004-04-04,San Jose,16.78,51,-200.0,3.5
2004-04-04,San Jose,16.78,51,-200.0,5.6
2004-04-04,San Jose,16.78,51,-200.0,3.5
2004-04-04,San Jose,16.78,51,-200.0,7.1
2004-04-04,San Jose,16.78,51,-200.0,10.0
2004-04-04,San Jose,16.78,51,-200.0,5.4
2004-04-04,San Jose,16.78,51,-200.0,7.8
2004-04-04,San Jose,16.78,51,-200.0,6.4
2004-04-04,San Jose,16.78,51,-200.0,6.9
2004-04-04,San Jose,16.78,51,-200.0,5.2
2004-04-04,San Jose,16.78,51,-200.0,10.5
2004-04-04,San Jose,16.78,51,-200.0,13.0
2004-04-04,San Jose,16.78,51,-200.0,5.6
2004-04-04,San Jose,16.78,51,-200.0,10.1
2004-04-04,San Jose,16.78,51,-200.0,10.0
2004-04-04,San Jose,16.78,51,-200.0,10.5
2004-04-04,San Jose,16.78,51,-200.0,6.7
2004-04-05,Chicago,19.46,50,2.6,12.9
2004-04-05,Chicago,19.46,50,1.2,6.3
2004-04-05,Chicago,19.46,50,3.9,20.6
2004-04-05,Chicago,19.46,50,4.7,22.1
2004-04-05,Chicago,19.46,50,5.4,20.8
2004-04-05,Chicago,19.46,50,3.0,11.8
2004-04-05,Chicago,19.46,50,0.9,4.3
2004-04-05,Chicago,19.46,50,2.6,13.6
2004-04-05,Chicago,19.46,50,2.3,12.3
2004-04-05,Chicago,19.46,50,2.4,12.1
2004-04-05,Chicago,19.46,50,1.1,5.0
2004-04-05,Chicago,19.46,50,1.6,10.6
2004-04-05,Chicago,19.46,50,0.6,2.9
2004-04-05,Chicago,19.46,50,2.2,12.4
2004-04-05,Chicago,19.46,50,1.3,7.9
2004-04-05,Chicago,19.46,50,3.2,16.2
2004-04-05,Chicago,19.46,50,4.3,22.3
2004-04-05,Chicago,19.46,50,4.5,23.0
2004-04-05,Chicago,19.46,50,1.9,9.9
2004-04-05,Chicago,19.46,50,1.3,5.5
2004-04-05,Chicago,19.46,50,1.0,3.7
2004-04-05,Chicago,19.46,50,-200.0,1.5
2004-04-05,Chicago,19.46,50,0.4,1.5
2004-04-05,Chicago,19.46,50,0.6,2.2
2004-04-05,Dallas,21.87,29,2.6,12.9
2004-04-05,Dallas,21.87,29,1.2,6.3
2004-04-05,Dallas,21.87,29,3.9,20.6
2004-04-05,Dallas,21.87,29,4.7,22.1
2004-04-05,Dallas,21.87,29,5.4,20.8
2004-04-05,Dallas,21.87,29,3.0,11.8
2004-04-05,Dallas,21.87,29,0.9,4.3
2004-04-05,Dallas,21.87,29,2.6,13.6
2004-04-05,Dallas,21.87,29,2.3,12.3
2004-04-05,Dallas,21.87,29,2.4,12.1
2004-04-05,Dallas,21.87,29,1.1,5.0
2004-04-05,Dallas,21.87,29,1.6,10.6
2004-04-05,Dallas,21.87,29,0.6,2.9
2004-04-05,Dallas,21.87,29,2.2,12.4
2004-04-05,Dallas,21.87,29,1.3,7.9
2004-04-05,Dallas,21.87,29,3.2,16.2
2004-04-05,Dallas,21.87,29,4.3,22.3
2004-04-05,Dallas,21.87,29,4.5,23.0
2004-04-05,Dallas,21.87,29,1.9,9.9
2004-04-05,Dallas,21.87,29,1.3,5.5
2004-04-05,Dallas,21.87,29,1.0,3.7
2004-04-05,Dallas,21.87,29,-200.0,1.5
2004-04-05,Dallas,21.87,29,0.4,1.5
2004-04-05,Dallas,21.87,29,0.6,2.2
2004-04-05,Houston,21.97,38,2.6,12.9
2004-04-05,Houston,21.97,38,1.2,6.3
2004-04-05,Houston,21.97,38,3.9,20.6
2004-04-05,Houston,21.97,38,4.7,22.1
2004-04-05,Houston,21.97,38,5.4,20.8
2004-04-05,Houston,21.97,38,3.0,11.8
2004-04-05,Houston,21.97,38,0.9,4.3
2004-04-05,Houston,21.97,38,2.6,13.6
2004-04-05,Houston,21.97,38,2.3,12.3
2004-04-05,Houston,21.97,38,2.4,12.1
2004-04-05,Houston,21.97,38,1.1,5.0
2004-04-05,Houston,21.97,38,1.6,10.6
2004-04-05,Houston,21.97,38,0.6,2.9
2004-04-05,Houston,21.97,38,2.2,12.4
2004-04-05,Houston,21.97,38,1.3,7.9
2004-04-05,Houston,21.97,38,3.2,16.2
2004-04-05,Houston,21.97,38,4.3,22.3
2004-04-05,Houston,21.97,38,4.5,23.0
2004-04-05,Houston,21.97,38,1.9,9.9
2004-04-05,Houston,21.97,38,1.3,5.5
2004-04-05,Houston,21.97,38,1.0,3.7
2004-04-05,Houston,21.97,38,-200.0,1.5
2004-04-05,Houston,21.97,38,0.4,1.5
2004-04-05,Houston,21.97,38,0.6,2.2
2004-04-05,Los Angeles,19.78,39,2.6,12.9
2004-04-05,Los Angeles,19.78,39,1.2,6.3
2004-04-05,Los Angeles,19.78,39,3.9,20.6
2004-04-05,Los Angeles,19.78,39,4.7,22.1
2004-04-05,Los Angeles,19.78,39,5.4,20.8
2004-04-05,Los Angeles,19.78,39,3.0,11.8
2004-04-05,Los Angeles,19.78,39,0.9,4.3
2004-04-05,Los Angeles,19.78,39,2.6,13.6
2004-04-05,Los Angeles,19.78,39,2.3,12.3
2004-04-05,Los Angeles,19.78,39,2.4,12.1
2004-04-05,Los Angeles,19.78,39,1.1,5.0
2004-04-05,Los Angeles,19.78,39,1.6,10.6
2004-04-05,Los Angeles,19.78,39,0.6,2.9
2004-04-05,Los Angeles,19.78,39,2.2,12.4
2004-04-05,Los Angeles,19.78,39,1.3,7.9
2004-04-05,Los Angeles,19.78,39,3.2,16.2
2004-04-05,Los Angeles,19.78,39,4.3,22.3
2004-04-05,Los Angeles,19.78,39,4.5,23.0
2004-04-05,Los Angeles,19.78,39,1.9,9.9
2004-04-05,Los Angeles,19.78,39,1.3,5.5
2004-04-05,Los Angeles,19.78,39,1.0,3.7
2004-04-05,Los Angeles,19.78,39,-200.0,1.5
2004-04-05,Los Angeles,19.78,39,0.4,1.5
2004-04-05,Los Angeles,19.78,39,0.6,2.2
2004-04-05,New York,17.1,33,2.6,12.9
2004-04-05,New York,17.1,33,1.2,6.3
2004-04-05,New York,17.1,33,3.9,20.6
2004-04-05,New York,17.1,33,4.7,22.1
2004-04-05,New York,17.1,33,5.4,20.8
2004-04-05,New York,17.1,33,3.0,11.8
2004-04-05,New York,17.1,33,0.9,4.3
2004-04-05,New York,17.1,33,2.6,13.6
2004-04-05,New York,17.1,33,2.3,12.3
2004-04-05,New York,17.1,33,2.4,12.1
2004-04-05,New York,17.1,33,1.1,5.0
2004-04-05,New York,17.1,33,1.6,10.6
2004-04-05,New York,17.1,33,0.6,2.9
2004-04-05,New York,17.1,33,2.2,12.4
2004-04-05,New York,17.1,33,1.3,7.9
2004-04-05,New York,17.1,33,3.2,16.2
2004-04-05,New York,17.1,33,4.3,22.3
2004-04-05,New York,17.1,33,4.5,23.0
2004-04-05,New York,17.1,33,1.9,9.9
2004-04-05,New York,17.1,33,1.3,5.5
2004-04-05,New York,17.1,33,1.0,3.7
2004-04-05,New York,17.1,33,-200.0,1.5
2004-04-05,New York,17.1,33,0.4,1.5
2004-04-05,New York,17.1,33,0.6,2.2
2004-04-05,Philadelphia,19.34,31,2.6,12.9
2004-04-05,Philadelphia,19.34,31,1.2,6.3
2004-04-05,Philadelphia,19.34,31,3.9,20.6
2004-04-05,Philadelphia,19.34,31,4.7,22.1
2004-04-05,Philadelphia,19.34,31,5.4,20.8
2004-04-05,Philadelphia,19.34,31,3.0,11.8
2004-04-05,Philadelphia,19.34,31,0.9,4.3
2004-04-05,Philadelphia,19.34,31,2.6,13.6
2004-04-05,Philadelphia,19.34,31,2.3,12.3
2004-04-05,Philadelphia,19.34,31,2.4,12.1
2004-04-05,Philadelphia,19.34,31,1.1,5.0
2004-04-05,Philadelphia,19.34,31,1.6,10.6
2004-04-05,Philadelphia,19.34,31,0.6,2.9
2004-04-05,Philadelphia,19.34,31,2.2,12.4
2004-04-05,Philadelphia,19.34,31,1.3,7.9
2004-04-05,Philadelphia,19.34,31,3.2,16.2
2004-04-05,Philadelphia,19.34,31,4.3,22.3
2004-04-05,Philadelphia,19.34,31,4.5,23.0
2004-04-05,Philadelphia,19.34,31,1.9,9.9
2004-04-05,Philadelphia,19.34,31,1.3,5.5
2004-04-05,Philadelphia,19.34,31,1.0,3.7
2004-04-05,Philadelphia,19.34,31,-200.0,1.5
2004-04-05,Philadelphia,19.34,31,0.4,1.5
2004-04-05,Philadelphia,19.34,31,0.6,2.2
2004-04-05,San Antonio,23.38,26,2.6,12.9
2004-04-05,San Antonio,23.38,26,1.2,6.3
2004-04-05,San Antonio,23.38,26,3.9,20.6
2004-04-05,San Antonio,23.38,26,4.7,22.1
2004-04-05,San Antonio,23.38,26,5.4,20.8
2004-04-05,San Antonio,23.38,26,3.0,11.8
2004-04-05,San Antonio,23.38,26,0.9,4.3
2004-04-05,San Antonio,23.38,26,2.6,13.6
2004-04-05,San Antonio,23.38,26,2.3,12.3
2004-04-05,San Antonio,23.38,26,2.4,12.1
2004-04-05,San Antonio,23.38,26,1.1,5.0
2004-04-05,San Antonio,23.38,26,1.6,10.6
2004-04-05,San Antonio,23.38,26,0.6,2.9
2004-04-05,San Antonio,23.38,26,2.2,12.4
2004-04-05,San Antonio,23.38,26,1.3,7.9
2004-04-05,San Antonio,23.38,26,3.2,16.2
2004-04-05,San Antonio,23.38,26,4.3,22.3
2004-04-05,San Antonio,23.38,26,4.5,23.0
2004-04-05,San Antonio,23.38,26,1.9,9.9
2004-04-05,San Antonio,23.38,26,1.3,5.5
2004-04-05,San Antonio,23.38,26,1.0,3.7
2004-04-05,San Antonio,23.38,26,-200.0,1.5
2004-04-05,San Antonio,23.38,26,0.4,1.5
2004-04-05,San Antonio,23.38,26,0.6,2.2
2004-04-05,San Diego,19.71,41,2.6,12.9
2004-04-05,San Diego,19.71,41,1.2,6.3
2004-04-05,San Diego,19.71,41,3.9,20.6
2004-04-05,San Diego,19.71,41,4.7,22.1
2004-04-05,San Diego,19.71,41,5.4,20.8
2004-04-05,San Diego,19.71,41,3.0,11.8
2004-04-05,San Diego,19.71,41,0.9,4.3
2004-04-05,San Diego,19.71,41,2.6,13.6
2004-04-05,San Diego,19.71,41,2.3,12.3
2004-04-05,San Diego,19.71,41,2.4,12.1
2004-04-05,San Diego,19.71,41,1.1,5.0
2004-04-05,San Diego,19.71,41,1.6,10.6
2004-04-05,San Diego,19.71,41,0.6,2.9
2004-04-05,San Diego,19.71,41,2.2,12.4
2004-04-05,San Diego,19.71,41,1.3,7.9
2004-04-05,San Diego,19.71,41,3.2,16.2
2004-04-05,San Diego,19.71,41,4.3,22.3
2004-04-05,San Diego,19.71,41,4.5,23.0
2004-04-05,San Diego,19.71,41,1.9,9.9
2004-04-05,San Diego,19.71,41,1.3,5.5
2004-04-05,San Diego,19.71,41,1.0,3.7
2004-04-05,San Diego,19.71,41,-200.0,1.5
2004-04-05,San Diego,19.71,41,0.4,1.5
2004-04-05,San Diego,19.71,41,0.6,2.2
2004-04-05,San Jose,16.78,51,2.6,12.9
2004-04-05,San Jose,16.78,51,1.2,6.3
2004-04-05,San Jose,16.78,51,3.9,20.6
2004-04-05,San Jose,16.78,51,4.7,22.1
2004-04-05,San Jose,16.78,51,5.4,20.8
2004-04-05,San Jose,16.78,51,3.0,11.8
2004-04-05,San Jose,16.78,51,0.9,4.3
2004-04-05,San Jose,16.78,51,2.6,13.6
2004-04-05,San Jose,16.78,51,2.3,12.3
2004-04-05,San Jose,16.78,51,2.4,12.1
2004-04-05,San Jose,16.78,51,1.1,5.0
2004-04-05,San Jose,16.78,51,1.6,10.6
2004-04-05,San Jose,16.78,51,0.6,2.9
2004-04-05,San Jose,16.78,51,2.2,12.4
2004-04-05,San Jose,16.78,51,1.3,7.9
2004-04-05,San Jose,16.78,51,3.2,16.2
2004-04-05,San Jose,16.78,51,4.3,22.3
2004-04-05,San Jose,16.78,51,4.5,23.0
2004-04-05,San Jose,16.78,51,1.9,9.9
2004-04-05,San Jose,16.78,51,1.3,5.5
2004-04-05,San Jose,16.78,51,1.0,3.7
2004-04-05,San Jose,16.78,51,-200.0,1.5
2004-04-05,San Jose,16.78,51,0.4,1.5
2004-04-05,San Jose,16.78,51,0.6,2.2
2004-04-06,Chicago,19.46,50,-200.0,10.0
2004-04-06,Chicago,19.46,50,-200.0,6.0
2004-04-06,Chicago,19.46,50,-200.0,5.7
2004-04-06,Chicago,19.46,50,-200.0,6.9
2004-04-06,Chicago,19.46,50,3.6,16.6
2004-04-06,Chicago,19.46,50,-200.0,17.0
2004-04-06,Chicago,19.46,50,-200.0,11.1
2004-04-06,Chicago,19.46,50,-200.0,8.1
2004-04-06,Chicago,19.46,50,-200.0,10.2
2004-04-06,Chicago,19.46,50,2.7,13.3
2004-04-06,Chicago,19.46,50,-200.0,9.5
2004-04-06,Chicago,19.46,50,-200.0,3.4
2004-04-06,Chicago,19.46,50,-200.0,8.5
2004-04-06,Chicago,19.46,50,-200.0,4.6
2004-04-06,Chicago,19.46,50,-200.0,5.6
2004-04-06,Chicago,19.46,50,-200.0,4.5
2004-04-06,Chicago,19.46,50,-200.0,5.7
2004-04-06,Chicago,19.46,50,3.6,17.5
2004-04-06,Chicago,19.46,50,2.9,13.1
2004-04-06,Chicago,19.46,50,1.9,9.2
2004-04-06,Chicago,19.46,50,2.0,10.0
2004-04-06,Chicago,19.46,50,2.9,13.1
2004-04-06,Chicago,19.46,50,-200.0,1.2
2004-04-06,Chicago,19.46,50,3.3,16.9
2004-04-06,Dallas,21.87,29,-200.0,10.0
2004-04-06,Dallas,21.87,29,-200.0,6.0
2004-04-06,Dallas,21.87,29,-200.0,5.7
2004-04-06,Dallas,21.87,29,-200.0,6.9
2004-04-06,Dallas,21.87,29,3.6,16.6
2004-04-06,Dallas,21.87,29,-200.0,17.0
2004-04-06,Dallas,21.87,29,-200.0,11.1
2004-04-06,Dallas,21.87,29,-200.0,8.1
2004-04-06,Dallas,21.87,29,-200.0,10.2
2004-04-06,Dallas,21.87,29,2.7,13.3
2004-04-06,Dallas,21.87,29,-200.0,9.5
2004-04-06,Dallas,21.87,29,-200.0,3.4
2004-04-06,Dallas,21.87,29,-200.0,8.5
2004-04-06,Dallas,21.87,29,-200.0,4.6
2004-04-06,Dallas,21.87,29,-200.0,5.6
2004-04-06,Dallas,21.87,29,-200.0,4.5
2004-04-06,Dallas,21.87,29,-200.0,5.7
2004-04-06,Dallas,21.87,29,3.6,17.5
2004-04-06,Dallas,21.87,29,2.9,13.1
2004-04-06,Dallas,21.87,29,1.9,9.2
2004-04-06,Dallas,21.87,29,2.0,10.0
2004-04-06,Dallas,21.87,29,2.9,13.1
2004-04-06,Dallas,21.87,29,-200.0,1.2
2004-04-06,Dallas,21.87,29,3.3,16.9
2004-04-06,Houston,21.97,38,-200.0,10.0
2004-04-06,Houston,21.97,38,-200.0,6.0
2004-04-06,Houston,21.97,38,-200.0,5.7
2004-04-06,Houston,21.97,38,-200.0,6.9
2004-04-06,Houston,21.97,38,3.6,16.6
2004-04-06,Houston,21.97,38,-200.0,17.0
2004-04-06,Houston,21.97,38,-200.0,11.1
2004-04-06,Houston,21.97,38,-200.0,8.1
2004-04-06,Houston,21.97,38,-200.0,10.2
2004-04-06,Houston,21.97,38,2.7,13.3
2004-04-06,Houston,21.97,38,-200.0,9.5
2004-04-06,Houston,21.97,38,-200.0,3.4
2004-04-06,Houston,21.97,38,-200.0,8.5
2004-04-06,Houston,21.97,38,-200.0,4.6
2004-04-06,Houston,21.97,38,-200.0,5.6
2004-04-06,Houston,21.97,38,-200.0,4.5
2004-04-06,Houston,21.97,38,-200.0,5.7
2004-04-06,Houston,21.97,38,3.6,17.5
2004-04-06,Houston,21.97,38,2.9,13.1
2004-04-06,Houston,21.97,38,1.9,9.2
2004-04-06,Houston,21.97,38,2.0,10.0
2004-04-06,Houston,21.97,38,2.9,13.1
2004-04-06,Houston,21.97,38,-200.0,1.2
2004-04-06,Houston,21.97,38,3.3,16.9
2004-04-06,Los Angeles,19.78,39,-200.0,10.0
2004-04-06,Los Angeles,19.78,39,-200.0,6.0
2004-04-06,Los Angeles,19.78,39,-200.0,5.7
2004-04-06,Los Angeles,19.78,39,-200.0,6.9
2004-04-06,Los Angeles,19.78,39,3.6,16.6
2004-04-06,Los Angeles,19.78,39,-200.0,17.0
2004-04-06,Los Angeles,19.78,39,-200.0,11.1
2004-04-06,Los Angeles,19.78,39,-200.0,8.1
2004-04-06,Los Angeles,19.78,39,-200.0,10.2
2004-04-06,Los Angeles,19.78,39,2.7,13.3
2004-04-06,Los Angeles,19.78,39,-200.0,9.5
2004-04-06,Los Angeles,19.78,39,-200.0,3.4
2004-04-06,Los Angeles,19.78,39,-200.0,8.5
2004-04-06,Los Angeles,19.78,39,-200.0,4.6
2004-04-06,Los Angeles,19.78,39,-200.0,5.6
2004-04-06,Los Angeles,19.78,39,-200.0,4.5
2004-04-06,Los Angeles,19.78,39,-200.0,5.7
2004-04-06,Los Angeles,19.78,39,3.6,17.5
2004-04-06,Los Angeles,19.78,39,2.9,13.1
2004-04-06,Los Angeles,19.78,39,1.9,9.2
2004-04-06,Los Angeles,19.78,39,2.0,10.0
2004-04-06,Los Angeles,19.78,39,2.9,13.1
2004-04-06,Los Angeles,19.78,39,-200.0,1.2
2004-04-06,Los Angeles,19.78,39,3.3,16.9
2004-04-06,New York,17.1,33,-200.0,10.0
2004-04-06,New York,17.1,33,-200.0,6.0
2004-04-06,New York,17.1,33,-200.0,5.7
2004-04-06,New York,17.1,33,-200.0,6.9
2004-04-06,New York,17.1,33,3.6,16.6
2004-04-06,New York,17.1,33,-200.0,17.0
2004-04-06,New York,17.1,33,-200.0,11.1
2004-04-06,New York,17.1,33,-200.0,8.1
2004-04-06,New York,17.1,33,-200.0,10.2
2004-04-06,New York,17.1,33,2.7,13.3
2004-04-06,New York,17.1,33,-200.0,9.5
2004-04-06,New York,17.1,33,-200.0,3.4
2004-04-06,New York,17.1,33,-200.0,8.5
2004-04-06,New York,17.1,33,-200.0,4.6
2004-04-06,New York,17.1,33,-200.0,5.6
2004-04-06,New York,17.1,33,-200.0,4.5
2004-04-06,New York,17.1,33,-200.0,5.7
2004-04-06,New York,17.1,33,3.6,17.5
2004-04-06,New York,17.1,33,2.9,13.1
2004-04-06,New York,17.1,33,1.9,9.2
2004-04-06,New York,17.1,33,2.0,10.0
2004-04-06,New York,17.1,33,2.9,13.1
2004-04-06,New York,17.1,33,-200.0,1.2
2004-04-06,New York,17.1,33,3.3,16.9
2004-04-06,Philadelphia,19.34,31,-200.0,10.0
2004-04-06,Philadelphia,19.34,31,-200.0,6.0
2004-04-06,Philadelphia,19.34,31,-200.0,5.7
2004-04-06,Philadelphia,19.34,31,-200.0,6.9
2004-04-06,Philadelphia,19.34,31,3.6,16.6
2004-04-06,Philadelphia,19.34,31,-200.0,17.0
2004-04-06,Philadelphia,19.34,31,-200.0,11.1
2004-04-06,Philadelphia,19.34,31,-200.0,8.1
2004-04-06,Philadelphia,19.34,31,-200.0,10.2
2004-04-06,Philadelphia,19.34,31,2.7,13.3
2004-04-06,Philadelphia,19.34,31,-200.0,9.5
2004-04-06,Philadelphia,19.34,31,-200.0,3.4
2004-04-06,Philadelphia,19.34,31,-200.0,8.5
2004-04-06,Philadelphia,19.34,31,-200.0,4.6
2004-04-06,Philadelphia,19.34,31,-200.0,5.6
2004-04-06,Philadelphia,19.34,31,-200.0,4.5
2004-04-06,Philadelphia,19.34,31,-200.0,5.7
2004-04-06,Philadelphia,19.34,31,3.6,17.5
2004-04-06,Philadelphia,19.34,31,2.9,13.1
2004-04-06,Philadelphia,19.34,31,1.9,9.2
2004-04-06,Philadelphia,19.34,31,2.0,10.0
2004-04-06,Philadelphia,19.34,31,2.9,13.1
2004-04-06,Philadelphia,19.34,31,-200.0,1.2
2004-04-06,Philadelphia,19.34,31,3.3,16.9
2004-04-06,San Antonio,23.38,26,-200.0,10.0
2004-04-06,San Antonio,23.38,26,-200.0,6.0
2004-04-06,San Antonio,23.38,26,-200.0,5.7
2004-04-06,San Antonio,23.38,26,-200.0,6.9
2004-04-06,San Antonio,23.38,26,3.6,16.6
2004-04-06,San Antonio,23.38,26,-200.0,17.0
2004-04-06,San Antonio,23.38,26,-200.0,11.1
2004-04-06,San Antonio,23.38,26,-200.0,8.1
2004-04-06,San Antonio,23.38,26,-200.0,10.2
2004-04-06,San Antonio,23.38,26,2.7,13.3
2004-04-06,San Antonio,23.38,26,-200.0,9.5
2004-04-06,San Antonio,23.38,26,-200.0,3.4
2004-04-06,San Antonio,23.38,26,-200.0,8.5
2004-04-06,San Antonio,23.38,26,-200.0,4.6
2004-04-06,San Antonio,23.38,26,-200.0,5.6
2004-04-06,San Antonio,23.38,26,-200.0,4.5
2004-04-06,San Antonio,23.38,26,-200.0,5.7
2004-04-06,San Antonio,23.38,26,3.6,17.5
2004-04-06,San Antonio,23.38,26,2.9,13.1
2004-04-06,San Antonio,23.38,26,1.9,9.2
2004-04-06,San Antonio,23.38,26,2.0,10.0
2004-04-06,San Antonio,23.38,26,2.9,13.1
2004-04-06,San Antonio,23.38,26,-200.0,1.2
2004-04-06,San Antonio,23.38,26,3.3,16.9
2004-04-06,San Diego,19.71,41,-200.0,10.0
2004-04-06,San Diego,19.71,41,-200.0,6.0
2004-04-06,San Diego,19.71,41,-200.0,5.7
2004-04-06,San Diego,19.71,41,-200.0,6.9
2004-04-06,San Diego,19.71,41,3.6,16.6
2004-04-06,San Diego,19.71,41,-200.0,17.0
2004-04-06,San Diego,19.71,41,-200.0,11.1
2004-04-06,San Diego,19.71,41,-200.0,8.1
2004-04-06,San Diego,19.71,41,-200.0,10.2
2004-04-06,San Diego,19.71,41,2.7,13.3
2004-04-06,San Diego,19.71,41,-200.0,9.5
2004-04-06,San Diego,19.71,41,-200.0,3.4
2004-04-06,San Diego,19.71,41,-200.0,8.5
2004-04-06,San Diego,19.71,41,-200.0,4.6
2004-04-06,San Diego,19.71,41,-200.0,5.6
2004-04-06,San Diego,19.71,41,-200.0,4.5
2004-04-06,San Diego,19.71,41,-200.0,5.7
2004-04-06,San Diego,19.71,41,3.6,17.5
2004-04-06,San Diego,19.71,41,2.9,13.1
2004-04-06,San Diego,19.71,41,1.9,9.2
2004-04-06,San Diego,19.71,41,2.0,10.0
2004-04-06,San Diego,19.71,41,2.9,13.1
2004-04-06,San Diego,19.71,41,-200.0,1.2
2004-04-06,San Diego,19.71,41,3.3,16.9
2004-04-06,San Jose,16.78,51,-200.0,10.0
2004-04-06,San Jose,16.78,51,-200.0,6.0
2004-04-06,San Jose,16.78,51,-200.0,5.7
2004-04-06,San Jose,16.78,51,-200.0,6.9
2004-04-06,San Jose,16.78,51,3.6,16.6
2004-04-06,San Jose,16.78,51,-200.0,17.0
2004-04-06,San Jose,16.78,51,-200.0,11.1
2004-04-06,San Jose,16.78,51,-200.0,8.1
2004-04-06,San Jose,16.78,51,-200.0,10.2
2004-04-06,San Jose,16.78,51,2.7,13.3
2004-04-06,San Jose,16.78,51,-200.0,9.5
2004-04-06,San Jose,16.78,51,-200.0,3.4
2004-04-06,San Jose,16.78,51,-200.0,8.5
2004-04-06,San Jose,16.78,51,-200.0,4.6
2004-04-06,San Jose,16.78,51,-200.0,5.6
2004-04-06,San Jose,16.78,51,-200.0,4.5
2004-04-06,San Jose,16.78,51,-200.0,5.7
2004-04-06,San Jose,16.78,51,3.6,17.5
2004-04-06,San Jose,16.78,51,2.9,13.1
2004-04-06,San Jose,16.78,51,1.9,9.2
2004-04-06,San Jose,16.78,51,2.0,10.0
2004-04-06,San Jose,16.78,51,2.9,13.1
2004-04-06,San Jose,16.78,51,-200.0,1.2
2004-04-06,San Jose,16.78,51,3.3,16.9
2004-04-07,Chicago,19.46,50,1.1,6.4
2004-04-07,Chicago,19.46,50,2.2,12.3
2004-04-07,Chicago,19.46,50,0.7,4.8
2004-04-07,Chicago,19.46,50,0.6,3.8
2004-04-07,Chicago,19.46,50,0.8,4.9
2004-04-07,Chicago,19.46,50,0.7,3.9
2004-04-07,Chicago,19.46,50,0.4,3.2
2004-04-07,Chicago,19.46,50,0.5,4.1
2004-04-07,Chicago,19.46,50,0.6,4.0
2004-04-07,Chicago,19.46,50,0.9,5.5
2004-04-07,Chicago,19.46,50,1.6,9.1
2004-04-07,Chicago,19.46,50,1.6,9.1
2004-04-07,Chicago,19.46,50,1.7,10.1
2004-04-07,Chicago,19.46,50,1.3,7.4
2004-04-07,Chicago,19.46,50,1.9,9.9
2004-04-07,Chicago,19.46,50,1.1,7.2
2004-04-07,Chicago,19.46,50,0.8,6.1
2004-04-07,Chicago,19.46,50,0.6,4.3
2004-04-07,Chicago,19.46,50,1.0,5.4
2004-04-07,Chicago,19.46,50,1.0,5.9
2004-04-07,Chicago,19.46,50,1.0,6.0
2004-04-07,Chicago,19.46,50,0.6,4.0
2004-04-07,Chicago,19.46,50,1.1,6.1
2004-04-07,Chicago,19.46,50,0.6,4.2
2004-04-07,Dallas,21.87,29,1.1,6.4
2004-04-07,Dallas,21.87,29,2.2,12.3
2004-04-07,Dallas,21.87,29,0.7,4.8
2004-04-07,Dallas,21.87,29,0.6,3.8
2004-04-07,Dallas,21.87,29,0.8,4.9
2004-04-07,Dallas,21.87,29,0.7,3.9
2004-04-07,Dallas,21.87,29,0.4,3.2
2004-04-07,Dallas,21.87,29,0.5,4.1
2004-04-07,Dallas,21.87,29,0.6,4.0
2004-04-07,Dallas,21.87,29,0.9,5.5
2004-04-07,Dallas,21.87,29,1.6,9.1
2004-04-07,Dallas,21.87,29,1.6,9.1
2004-04-07,Dallas,21.87,29,1.7,10.1
2004-04-07,Dallas,21.87,29,1.3,7.4
2004-04-07,Dallas,21.87,29,1.9,9.9
2004-04-07,Dallas,21.87,29,1.1,7.2
2004-04-07,Dallas,21.87,29,0.8,6.1
2004-04-07,Dallas,21.87,29,0.6,4.3
2004-04-07,Dallas,21.87,29,1.0,5.4
